SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ChargeVelocity,gender_1,Partner_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_1,OnlineBackup_1,DeviceProtection_1,TechSupport_1,StreamingTV_1,StreamingMovies_1,Contract_One year,Contract_Two year,PaperlessBilling_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,8,80.0,624.6,0.1278772378516624,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,4,70.15,268.35,0.2604418043437906,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,71,24.75,1836.9,0.013466456281625768,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,20.2,20.2,0.9528301886792453,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,4,50.05,179.35,0.2775159412253951,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0,12,19.35,219.35,0.08781484002722942,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,24,50.6,1288.75,0.039232409381663114,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False
0,31,81.15,2545.75,0.03186414057131639,False,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False
0,1,55.2,55.2,0.9822064056939501,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
0,30,89.9,2723.15,0.03300111961529285,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False
0,47,85.3,4107.25,0.0207630986429745,False,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,False,False
0,54,108.0,5760.65,0.01874463044440395,True,False,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False
0,50,93.5,4747.5,0.019690428556386228,True,False,False,True,False,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False
0,1,84.6,84.6,0.9883177570093458,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True
0,72,20.25,1566.9,0.012915364500287007,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,29,25.15,702.0,0.03577524893314367,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,2,54.4,114.1,0.47263249348392705,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
0,10,29.6,299.05,0.09865022496250625,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,18,73.15,1305.95,0.055970006503691806,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1,11,95.0,1120.3,0.08472308927138143,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True
0,16,19.75,284.35,0.06921324688978447,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,72,86.6,6350.5,0.013634574509958277,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False
0,72,109.2,7878.3,0.013859099158554693,True,False,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
0,41,74.7,3187.65,0.02342684208050429,False,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False
1,65,94.4,6126.15,0.015406836783822823,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False
1,13,54.8,731.3,0.07483271883108016,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1,4,75.35,273.4,0.2745991253644315,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0,41,65.0,2531.8,0.025663297536323435,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False
1,15,74.4,1074.3,0.0691899934901888,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
0,1,48.55,48.55,0.9798183652875883,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True
0,42,99.0,4298.45,0.02302620102571259,True,False,False,True,True,False,True,True,True,True,False,False,True,True,False,True,False,True,False,False
0,51,93.5,4619.55,0.020235686227830018,False,True,False,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False
0,2,70.4,147.15,0.4751940600742491,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1,1,40.2,40.2,0.9757281553398058,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
0,32,83.7,2633.3,0.03177314656645029,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False
0,10,19.85,193.05,0.10229322339603195,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,67,59.55,4103.9,0.014507052546956077,False,True,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,True,False,False
0,61,115.1,7008.15,0.016421392037550917,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False
0,50,114.35,5791.1,0.01974240776229692,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False
0,2,44.6,80.55,0.5469037400367873,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1,29,45.0,1228.65,0.03659577928678892,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False
1,3,41.15,132.2,0.3089339339339339,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True
1,13,106.9,1364.3,0.07829781000512709,True,False,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True
1,57,89.85,4925.35,0.018238655393952925,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,31,49.85,1520.1,0.03277233580961147,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,False,False,False
0,45,113.3,5032.25,0.022510306462027518,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False
0,61,88.1,5526.75,0.015937768531500158,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False
0,50,24.9,1195.25,0.02081504702194357,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,19,105.0,2007.25,0.05228432715050417,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False
0,59,19.35,1099.6,0.017581319280392516,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
0,71,24.25,1732.95,0.013985409037169468,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,16,94.45,1511.2,0.06245866948816294,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True
0,57,59.75,3450.15,0.017313069556524636,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False
0,1,24.8,24.8,0.9612403100775194,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,20,107.05,2172.05,0.049262557235222375,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False
0,1,70.6,70.6,0.9860335195530726,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0,5,85.4,401.1,0.21238497886097985,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True
0,52,105.05,5624.85,0.018672733897988746,False,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True
1,21,64.95,1339.8,0.04844122911694511,True,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False
0,14,55.0,771.95,0.07115596092890872,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False
0,5,50.55,244.75,0.2056968463886063,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,6,55.15,322.9,0.17026860142019143,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
0,10,51.2,498.25,0.10255383074611918,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,25.4,25.4,0.9621212121212122,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,68,54.45,3687.75,0.0147610979329041,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,18,95.15,1779.95,0.0534265420140936,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True
0,22,76.0,1783.6,0.04258657402218985,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False
0,20,44.35,927.15,0.04778322469428433,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1,70.0,70.0,0.9859154929577465,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1,8,74.5,606.55,0.1226236523742902,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
0,10,44.85,435.4,0.10277268560953255,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1,24,76.1,1712.7,0.044406839003326135,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,35,61.2,2021.2,0.030264068835921275,True,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False
0,23,86.8,1940.8,0.044700793078586876,True,True,True,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False
1,6,89.35,567.8,0.15708509142053445,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False
0,12,19.7,220.35,0.08899932234018523,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,20.25,20.25,0.9529411764705882,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,71,76.05,5436.45,0.013986335506533394,False,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
1,35,100.8,3437.5,0.029315108332121562,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False
